unit_id,row,col,area_ha,aml_count,severity_sum,severity_mean,unfunded_cost_sum,dist_water_m,water_km,slope_deg_mean,risk_index,water_priority,restoration_cost_proxy,benefit_proxy,priority_score,candidate
140,10,20,400.0,0.0,0.0,0.0,0.0,277.53473095840855,3.476821037770468,12.677345421927717,0.3511623394009362,3.391860102821333,400.0,2.0470923908116028,1.0235461954058014,1
141,10,21,400.0,0.0,0.0,0.0,0.0,332.20477083436225,3.6377838426866314,13.27232954752298,0.3486765231636656,3.3268697976081456,400.0,2.0121114219677385,1.0060557109838693,1
142,10,22,400.0,0.0,0.0,0.0,0.0,530.3576183553873,4.220147779026028,13.1875076319652,0.3153578053260781,3.071506301725714,400.0,1.8511109561889352,0.9255554780944676,0
143,10,23,400.0,0.0,0.0,0.0,0.0,271.03967441702946,4.887364565903783,13.79514064428247,0.3666585165396754,4.4896232115917565,400.0,2.611470122335554,1.305735061167777,1
144,10,24,400.0,0.0,0.0,0.0,0.0,593.9208995221828,1.3667756712639394,12.683646343779143,0.2998699398233045,1.3068343069978885,400.0,0.9532870933222488,0.4766435466611244,0
145,10,25,400.0,0.0,0.0,0.0,0.0,45.785128855868386,5.334304036280335,14.347432322340246,0.42187043496692,6.0508261641904415,400.0,3.4472835170621408,1.7236417585310704,1
146,10,26,400.0,0.0,0.0,0.0,0.0,85.73240403102541,6.987934811637768,14.205920207221606,0.4107130377327549,7.331644558573936,400.0,4.076535317019723,2.0382676585098616,1
147,10,27,346.1071860790593,0.0,0.0,0.0,0.0,257.6884521678765,3.653022157008266,15.493285940872632,0.3908875547875494,3.5960228920282,346.1071860790593,2.1888990008016496,1.173503776209285,1
148,10,28,215.57867787939915,0.0,0.0,0.0,0.0,103.94421825958274,1.6498127533808655,14.703341281482938,0.4129185649898697,2.3882115016547054,215.57867787939915,1.6070243158172224,1.0442365036769918,1
149,11,4,301.5458716823026,0.0,0.0,0.0,0.0,244.9125690616264,4.41122234398768,12.170889515301276,0.3509814083042472,4.2357586062356685,301.5458716823026,2.4688607114220815,1.4076688701776656,1
150,11,5,400.0,89.0,150.0,1.6853932584269662,15465031.3,453.8134875169804,3.4208863548134816,12.304342001611204,24.3907245661721,2.8081522962016066,15465.0313,2196.56928710359,55.381404437660066,1
151,11,6,400.0,0.0,0.0,0.0,0.0,42.46161043483619,5.764847879561333,13.086983251109348,0.4065834032844889,6.4836146068390414,400.0,3.6483907067040096,1.8241953533520048,1
152,11,7,400.0,0.0,0.0,0.0,0.0,602.7427859812819,3.99743710706015,13.62023310328436,0.3106074205629501,2.7351394354339313,400.0,1.6781771382799158,0.8390885691399579,0
153,11,8,400.0,0.0,0.0,0.0,0.0,350.6735471673758,4.800900816106688,13.319702004791957,0.3459992453722458,4.085073298364239,400.0,2.3885358945543653,1.1942679472771829,1
154,11,9,400.0,0.0,0.0,0.0,0.0,112.09670388157568,2.8578032682663115,13.444884538694083,0.3950324959333247,3.4487133384672504,400.0,2.11938916516695,1.059694582583475,1
155,11,10,400.0,0.0,0.0,0.0,0.0,27.128109618753005,8.07685042749318,18.780508284753708,0.4829293123946535,8.833922618282154,400.0,4.8998906215357305,2.4499453107678653,1
156,11,11,400.0,147.0,278.0,1.891156462585034,13873180.3,90.38682297458676,5.271490384845688,16.99396554489582,43.89424443374846,5.729493912247985,13873.1803,6499.212923150896,182.13776569895623,1
157,11,12,400.0,0.0,0.0,0.0,0.0,388.6663882313701,4.783521918959421,16.242460039667566,0.3767273633835097,3.9209988790535264,400.0,2.3372268029102727,1.1686134014551364,1
158,11,13,400.0,0.0,0.0,0.0,0.0,582.9965271445074,4.917119363238426,14.424416429613435,0.3235966568142958,3.3030728744631515,400.0,1.9751330940458716,0.9875665470229358,0
159,11,14,400.0,0.0,0.0,0.0,0.0,255.01309162468385,4.455499649517191,13.814287439598674,0.3699828382815029,4.227501337808622,400.0,2.483733507185814,1.241866753592907,1
160,11,15,400.0,0.0,0.0,0.0,0.0,513.6671771899515,5.981264908784748,15.885733779365006,0.3522601693443984,4.176873257853164,400.0,2.4406967982709804,1.2203483991354902,0
161,11,16,400.0,0.0,0.0,0.0,0.0,359.6201161308412,6.416943003442755,19.13368341535853,0.4186116826191025,5.176591675520713,400.0,3.006907520379459,1.5034537601897295,1
162,11,17,400.0,116.0,210.0,1.8103448275862069,6031857.4,370.4139287727859,3.9465645545571575,17.80984206840272,33.56660845702865,3.4153479531314663,6031.857400000001,3929.0008634489177,244.34626697096343,1
163,11,18,400.0,0.0,0.0,0.0,0.0,54.30528083769501,6.600097104072148,17.9068887695583,0.46525940769661,7.198378146553103,400.0,4.064448480973161,2.0322242404865807,1
164,11,19,400.0,0.0,0.0,0.0,0.0,32.24204360382838,5.482135894341924,16.073592226233398,0.4471507273682275,6.276471915851418,400.0,3.5853866852939364,1.7926933426469682,1
165,11,20,400.0,0.0,0.0,0.0,0.0,0.5949454150072764,5.163782835219374,15.022945503448843,0.4415288048235429,6.160116811532587,400.0,3.5215872105898365,1.7607936052949182,1
166,11,21,400.0,0.0,0.0,0.0,0.0,131.29050502283772,6.1855527987414405,14.999442901527672,0.410618371465685,6.3014637610814805,400.0,3.5613502520064255,1.7806751260032128,1
167,11,22,400.0,84.0,168.0,2.0,16689142.2,215.6663239336692,4.195355607517389,13.894213122013864,27.133705010478614,4.1874784470087345,16689.1422,2308.4586651141863,54.033342062404664,1
168,11,23,400.0,0.0,0.0,0.0,0.0,571.194312886639,2.856570736178322,13.239568871712825,0.3101360328107402,2.178385629198929,400.0,1.3993288474102048,0.6996644237051024,0
169,11,24,400.0,0.0,0.0,0.0,0.0,173.8339764177772,7.294974394787719,14.8299828843727,0.3993245948699597,6.971398570586131,400.0,3.8850238801630255,1.9425119400815127,1
170,11,25,400.0,0.0,0.0,0.0,0.0,376.8874212031974,6.629024412235324,14.630826065327687,0.3581727764023676,5.233459615920871,400.0,2.9749025843628027,1.4874512921814014,1
171,11,26,400.0,0.0,0.0,0.0,0.0,340.06856426641053,3.189325565074084,13.891280333091018,0.3551689815812973,2.9816331691109115,400.0,1.845985566136753,0.9229927830683764,1
172,11,27,400.0,0.0,0.0,0.0,0.0,406.3376879658578,3.0856528478702447,13.738486530836562,0.3418104076660702,2.7213928962909524,400.0,1.7025068558115464,0.8512534279057732,1
173,11,28,400.0,38.0,71.0,1.868421052631579,2302458.8,197.5687233405822,4.669961393838835,15.3207757962726,12.33290501849734,4.65347189706555,2302.4588,483.31003166992906,71.5363404126537,1
174,11,29,268.8994467994758,0.0,0.0,0.0,0.0,619.6029262988255,0.3144426362735649,14.683188583717309,0.3218820652888073,0.7073779301356091,268.8994467994758,0.6755710303566118,0.4039895883239598,0
175,11,30,118.17063776968122,0.0,0.0,0.0,0.0,341.9556146395508,1.1117430056718332,15.041248042984764,0.3695059523379729,1.500139435638063,118.17063776968122,1.1195756701570043,0.8642524979615986,1
176,12,3,54.87711659226612,0.0,0.0,0.0,0.0,294.7612189018803,1.3008008877667312,14.415894486286025,0.3701094909013845,1.7134280227938974,54.87711659226612,1.2268235022983331,1.0788175158065902,1
177,12,4,400.0,0.0,0.0,0.0,0.0,393.4488632950414,3.1837393728674765,12.344114389040588,0.3261797929467107,2.822876978814598,400.0,1.73761828235401,0.868809141177005,1
178,12,5,400.0,0.0,0.0,0.0,0.0,223.9281281674213,5.408894665200913,12.14214135301702,0.354764513721173,5.123094693446757,400.0,2.9163118604445515,1.4581559302222755,1
179,12,6,400.0,0.0,0.0,0.0,0.0,28.48718456672824,4.408588288506955,14.010204123126137,0.4217346349099981,5.256686731978215,400.0,3.0500780008991057,1.5250390004495529,1
180,12,7,400.0,0.0,0.0,0.0,0.0,83.9752169840372,3.678486882520791,13.419169424952548,0.4010784568818454,4.301653677651392,400.0,2.551905295707541,1.2759526478537706,1
181,12,8,400.0,0.0,0.0,0.0,0.0,32.87880111001904,3.984479304434844,12.10351933896193,0.3963425477788342,4.823260464905247,400.0,2.8079727802314576,1.4039863901157288,1
182,12,9,400.0,0.0,0.0,0.0,0.0,293.57651709139805,3.961921096941023,14.964763320338578,0.377333194026343,3.699569518717543,400.0,2.227117953385114,1.113558976692557,1
183,12,10,400.0,0.0,0.0,0.0,0.0,3.10421079065703,5.995853779420014,17.71019176502674,0.4751891752098517,6.974170846237277,400.0,3.96227459832849,1.981137299164245,1
184,12,11,400.0,0.0,0.0,0.0,0.0,338.8626598730834,6.651627645414456,19.148176083778157,0.4224563182795742,5.4523991860996075,400.0,3.148655911329378,1.574327955664689,1
185,12,12,400.0,0.0,0.0,0.0,0.0,70.8764693967358,5.132189054604514,16.744161240480565,0.446532699019307,5.712606057773712,400.0,3.302835727906163,1.6514178639530814,1
186,12,13,400.0,0.0,0.0,0.0,0.0,77.14593410370466,7.653645332621022,16.67559228349499,0.4442022742242208,8.0111532244076,400.0,4.449778886428021,2.2248894432140105,1
187,12,14,400.0,0.0,0.0,0.0,0.0,12.954492489526832,5.460963689384014,16.21043191574238,0.453610879095387,6.377804986156404,400.0,3.642513372173589,1.8212566860867945,1
188,12,15,400.0,0.0,0.0,0.0,0.0,426.05434609454704,4.454074008103347,18.42804088317163,0.3983932610763195,3.56195128242654,400.0,2.1793689022895895,1.0896844511447947,1
189,12,16,400.0,0.0,0.0,0.0,0.0,74.17156716969816,6.53031899969093,18.694410874335855,0.4706497533924591,6.9919944010066875,400.0,3.9666469538958022,1.9833234769479011,1
190,12,17,400.0,0.0,0.0,0.0,0.0,365.8151121811093,2.4578040926365876,16.026745817117522,0.3778927257749784,2.398440225669074,400.0,1.5771128386095157,0.7885564193047577,1
191,12,18,400.0,0.0,0.0,0.0,0.0,540.8018430712566,4.882658815581309,13.241663230882017,0.3145204395692907,3.425361440288599,400.0,2.02720115971359,1.013600579856795,0
192,12,19,400.0,0.0,0.0,0.0,0.0,597.7153666356301,3.836628640572401,11.691346148373905,0.2866864051884778,2.6604693364814884,400.0,1.616921073429222,0.808460536714611,0
193,12,20,400.0,0.0,0.0,0.0,0.0,268.8152024767368,4.506499548179301,13.550213018704577,0.3639580492404699,4.2085321464317795,400.0,2.46822412245636,1.23411206122818,1
194,12,21,400.0,0.0,0.0,0.0,0.0,148.357296552898,2.7326221347572224,13.598618221503717,0.3890352868305989,3.2179794909271977,400.0,1.9980250322941977,0.9990125161470989,1
195,12,22,400.0,0.0,0.0,0.0,0.0,234.3203520056426,2.988903249105948,13.601990235609966,0.3713246392573852,3.155654636409924,400.0,1.9491519574623473,0.9745759787311736,1
196,12,23,400.0,0.0,0.0,0.0,0.0,548.5733040586151,3.749069220889862,14.231681785097829,0.3260251595504811,2.7438864869809776,400.0,1.69796840304097,0.8489842015204849,0
197,12,24,400.0,0.0,0.0,0.0,0.0,170.8087717606511,5.225737311766089,15.85002838415012,0.4129759228830129,5.248189223156179,400.0,3.0370705344611024,1.5185352672305512,1
198,12,25,400.0,0.0,0.0,0.0,0.0,297.86430156077625,2.4831603271174516,14.336653652014556,0.3685216302315169,2.5859054569026214,400.0,1.6614743586828276,0.8307371793414138,1
199,12,26,400.0,0.0,0.0,0.0,0.0,245.72713096793225,2.4179874525616323,14.857700298404136,0.3851030403815775,2.6733297230525994,400.0,1.721767901907877,0.8608839509539385,1
200,12,27,400.0,0.0,0.0,0.0,0.0,35.23684052010972,2.819498206110219,15.810558921760984,0.4430708298779412,3.6872547604472934,400.0,2.286698210101588,1.143349105050794,1
201,12,28,400.0,0.0,0.0,0.0,0.0,356.66306123109985,6.275679114672253,15.275542754817891,0.3699024603061495,5.093035898967563,400.0,2.916420409789931,1.4582102048949654,1
202,12,29,400.0,0.0,0.0,0.0,0.0,287.21325934408225,5.069342083619316,14.380697074689364,0.37107098362218,4.554141103368641,400.0,2.6481415353065008,1.3240707676532504,1
203,12,30,303.914046677788,0.0,0.0,0.0,0.0,401.80031309792423,1.700716799447008,13.10813542740132,0.334525055354361,1.807088354241443,303.914046677788,1.2380692324750826,0.7035343240091929,1
204,13,3,131.23698480464518,0.0,0.0,0.0,0.0,203.32645593576623,2.6021485915511477,13.68106322711514,0.3785593961343795,2.9393957778180124,131.23698480464518,1.8482572850433856,1.3916631092415794,1
205,13,4,400.0,0.0,0.0,0.0,0.0,71.7540868683633,2.989438205775707,13.430638777495128,0.4040512219136529,3.7132085218742272,400.0,2.2606554828507663,1.1303277414253832,1
206,13,5,400.0,0.0,0.0,0.0,0.0,140.6157337285011,4.57648087404422,13.02982801364528,0.3834531227558697,4.844975438981217,400.0,2.8059408422464784,1.4029704211232392,1
207,13,6,400.0,0.0,0.0,0.0,0.0,305.43410346493874,5.312735835150348,12.139195125684184,0.3390846406953504,4.651245580308969,400.0,2.664707430849835,1.3323537154249174,1
208,13,7,400.0,0.0,0.0,0.0,0.0,2.463375632490045,5.8179797108786415,11.833168082418496,0.4003640970339042,6.801205135319041,400.0,3.8009666646934246,1.9004833323467123,1
209,13,8,400.0,0.0,0.0,0.0,0.0,339.86737970968954,3.4276054916835603,10.866449679405406,0.3166110210209889,3.1518561622439436,400.0,1.8925391021429607,0.9462695510714804,1
210,13,9,400.0,0.0,0.0,0.0,0.0,408.8702161339962,4.4672435593327,15.820458354657156,0.3679530631523371,3.6324391094365223,400.0,2.1841726178705985,1.0920863089352992,1
211,13,10,400.0,0.0,0.0,0.0,0.0,2.725758589222695,3.5292288627458555,13.070384440824926,0.4160842929809096,4.516900088535088,400.0,2.6745343372484536,1.3372671686242268,1
212,13,11,400.0,0.0,0.0,0.0,0.0,78.95108121223063,6.891487791766568,17.639983042464618,0.4560895148993132,7.29240650982429,400.0,4.102292769811458,2.051146384905729,1
213,13,12,400.0,0.0,0.0,0.0,0.0,174.5653247278712,7.438805454468684,15.738759060003604,0.4107660473184891,7.087094400916546,400.0,3.9543132477767617,1.9771566238883809,1
214,13,13,400.0,0.0,0.0,0.0,0.0,439.6998254242864,4.815021985019288,16.26649215660597,0.3686013301398749,3.746210296078933,400.0,2.241706478179341,1.1208532390896706,1
215,13,14,400.0,0.0,0.0,0.0,0.0,105.22145510057484,6.463877419860913,19.02401938110764,0.4677584188393515,6.718423880686634,400.0,3.8269703591826687,1.9134851795913344,1
216,13,15,400.0,0.0,0.0,0.0,0.0,335.68825781316605,4.553775001010743,19.125435156009864,0.422732569801698,3.9700933929289937,400.0,2.407779266266195,1.2038896331330975,1
217,13,16,400.0,0.0,0.0,0.0,0.0,184.71113610646196,6.972570174112693,16.434848713770247,0.4175280437580738,6.627951524400968,400.0,3.731503805958558,1.865751902979279,1
218,13,17,400.0,0.0,0.0,0.0,0.0,415.3478639214457,3.931728645680347,12.800991375030245,0.3283552763959217,3.255486414983916,400.0,1.95609848388788,0.97804924194394,1
219,13,18,400.0,0.0,0.0,0.0,0.0,243.46312448777235,3.433603007556022,15.299109826572458,0.3911781683037826,3.475538562399884,400.0,2.1289474495037246,1.0644737247518623,1
220,13,19,400.0,0.0,0.0,0.0,0.0,232.28068403242236,6.068224371252248,14.717896312202887,0.3859662764915755,5.6031481788826465,400.0,3.187540365932899,1.5937701829664497,1
221,13,20,400.0,0.0,0.0,0.0,0.0,133.6594804380267,4.891221355696127,13.244589089108969,0.3877094613742418,5.1541584590640115,400.0,2.9647886909062473,1.4823943454531237,1
222,13,21,400.0,0.0,0.0,0.0,0.0,303.88724387221816,3.319365287007347,14.200493146452988,0.3656698591804447,3.187449997445289,400.0,1.959394857903089,0.9796974289515444,1
223,13,22,400.0,0.0,0.0,0.0,0.0,150.93384488975477,6.301674074573977,14.826529507491728,0.4041475746749551,6.278743006578669,400.0,3.5435190779642896,1.7717595389821448,1
224,13,23,400.0,0.0,0.0,0.0,0.0,311.2703301399067,2.9252053875956037,12.967500809689014,0.3485810713136299,2.8752750745454914,400.0,1.7862186085863756,0.8931093042931878,1
225,13,24,400.0,0.0,0.0,0.0,0.0,206.58241589374347,5.410398980252627,16.861224187047856,0.4184718685123517,5.213957146308183,400.0,3.025450441666443,1.5127252208332216,1
226,13,25,400.0,0.0,0.0,0.0,0.0,212.65455147007967,4.93729563151474,16.739866376620288,0.4156925005539527,4.799919741930385,400.0,2.8156523715191453,1.4078261857595726,1
227,13,26,400.0,0.0,0.0,0.0,0.0,248.07440796517128,4.8396562483180565,17.04507871294121,0.4125533290372143,4.55669475170183,400.0,2.6909007048881293,1.3454503524440646,1
228,13,27,400.0,0.0,0.0,0.0,0.0,235.04937557230545,4.13803245900227,16.073506486694715,0.402714539939158,4.061778128962469,400.0,2.4336036044203926,1.2168018022101963,1
229,13,28,400.0,0.0,0.0,0.0,0.0,391.9697596562374,4.520930763577278,14.871558602964669,0.3586770910941245,3.730628443621761,400.0,2.223991312905005,1.1119956564525024,1
230,13,29,400.0,0.0,0.0,0.0,0.0,164.4055378465381,5.723976000439014,16.58888460493484,0.423756760004473,5.704607082459074,400.0,3.2760603012340104,1.6380301506170052,1
231,13,30,400.0,0.0,0.0,0.0,0.0,446.6097326369343,4.744993591201198,15.282046973923144,0.3549317555618561,3.675609845015259,400.0,2.1927366780694855,1.0963683390347427,1
232,13,31,191.1895467561692,0.0,0.0,0.0,0.0,470.19209452456903,1.0474788012510108,13.80203167689329,0.3323204340181772,1.2794330993424423,191.1895467561692,0.9720369836893984,0.657682118381776,1
233,14,3,206.46807810638612,0.0,0.0,0.0,0.0,523.4339015748266,0.6440585526813998,12.360578306516013,0.3058290318205698,0.9740759610831644,206.46807810638612,0.7928670123621522,0.5229406400665119,0
234,14,4,400.0,0.0,0.0,0.0,0.0,13.430096531335057,5.138264633062507,13.071905251822354,0.4134491299625674,6.056378248331162,400.0,3.4416382541281485,1.7208191270640742,1
235,14,5,400.0,0.0,0.0,0.0,0.0,365.7231531200606,5.339587555319808,12.565676658425804,0.3337489525187697,4.397739059951296,400.0,2.5326184824944176,1.2663092412472088,1
236,14,6,400.0,0.0,0.0,0.0,0.0,185.52537652810128,5.613319709573206,12.349581294589573,0.365235029073254,5.493471441868488,400.0,3.1119707500074982,1.5559853750037491,1
237,14,7,400.0,0.0,0.0,0.0,0.0,513.6018557815763,3.8479236804849144,11.345296793513828,0.2943385845821905,2.900690030925641,400.0,1.7446836000450112,0.8723418000225056,0
238,14,8,400.0,0.0,0.0,0.0,0.0,226.05512004395064,3.119031982911577,14.109984642058087,0.3794475785541241,3.2856452642057055,400.0,2.022270210656977,1.0111351053284885,1
239,14,9,400.0,0.0,0.0,0.0,0.0,103.67773548097124,4.0868860000468015,16.847954796420204,0.4403417026397331,4.585907985663423,400.0,2.7332956954714445,1.3666478477357222,1
240,14,10,400.0,0.0,0.0,0.0,0.0,278.9417727457586,5.844921953179571,17.677675189504846,0.4146951351579699,5.178758128060308,400.0,3.004074199188124,1.502037099594062,1
241,14,11,400.0,0.0,0.0,0.0,0.0,106.96347367665597,5.28303020300849,18.115096938830835,0.4557698259718139,5.645670153384033,400.0,3.2786049026638304,1.6393024513319152,1
242,14,12,400.0,0.0,0.0,0.0,0.0,196.0622532952537,5.1694041433656714,16.866376691026453,0.4206880688032027,5.071009989612277,400.0,2.956193063609341,1.4780965318046706,1
243,14,13,400.0,0.0,0.0,0.0,0.0,11.14475656959516,7.258018442400035,17.665850576252964,0.4726275552322531,8.16649578329071,400.0,4.555875446877608,2.277937723438804,1
244,14,14,400.0,0.0,0.0,0.0,0.0,23.945185395085055,3.744783029622831,15.19514920056602,0.4379594473629947,4.632517790395651,400.0,2.7542183425608204,1.3771091712804102,1
245,14,15,400.0,0.0,0.0,0.0,0.0,304.0164002937093,6.926224990073029,17.67930489870017,0.4100321310078848,5.848355323326075,400.0,3.334209792670922,1.667104896335461,1
246,14,16,400.0,0.0,0.0,0.0,0.0,203.4491029385989,4.099020788926936,19.405048346445884,0.451566602586376,4.160350877152799,400.0,2.5317420411627753,1.2658710205813877,1
247,14,17,400.0,0.0,0.0,0.0,0.0,76.41557580117129,2.7769068637465706,16.57965096988176,0.4431472556028955,3.4990440717522433,400.0,2.1926692914790173,1.096334645739509,1
248,14,18,400.0,0.0,0.0,0.0,0.0,18.349813926794766,5.364076558959345,19.106542585440625,0.4892344198575149,6.248361856807682,400.0,3.613415348261355,1.8067076741306776,1
249,14,19,400.0,0.0,0.0,0.0,0.0,76.05105410028443,5.923218505533509,17.36201846047684,0.453213910080079,6.416223529598601,400.0,3.66132567487938,1.8306628374396896,1
250,14,20,400.0,0.0,0.0,0.0,0.0,214.2403450329471,3.5449486129807157,14.744027702083365,0.3899073811698748,3.668475116963635,400.0,2.224144939651693,1.1120724698258464,1
251,14,21,400.0,0.0,0.0,0.0,0.0,105.12617413518647,7.524974363224623,15.811514036706935,0.4267915619817057,7.674275117514763,400.0,4.263929120739087,2.1319645603695436,1
252,14,22,400.0,0.0,0.0,0.0,0.0,290.4821917125769,7.165317749874524,15.337517390822809,0.3826668261242222,6.106864400465833,400.0,3.4360990263571387,1.7180495131785694,1
253,14,23,400.0,0.0,0.0,0.0,0.0,269.7861813680308,5.7730831552992985,17.458243526978258,0.4136351056448244,5.171538447260981,400.0,2.9994043292753148,1.4997021646376574,1
254,14,24,400.0,0.0,0.0,0.0,0.0,207.7074257002394,4.320944018400887,16.31154400389097,0.4112298780959307,4.322972779424736,400.0,2.572716267808299,1.2863581339041494,1
255,14,25,400.0,0.0,0.0,0.0,0.0,56.62733882002662,4.641954253335835,15.908525734587952,0.4392131366308007,5.331342941737016,400.0,3.104884607499309,1.5524423037496544,1
256,14,26,400.0,0.0,0.0,0.0,0.0,15.155039855830786,5.436108016186787,15.393715770272484,0.4426479531989501,6.339303930359161,400.0,3.6122999183785303,1.8061499591892656,1
257,14,27,400.0,0.0,0.0,0.0,0.0,239.5562260303741,2.296208894939576,13.823471119650351,0.3731176802915488,2.5940406649867835,400.0,1.6701380127849406,0.8350690063924703,1
258,14,28,400.0,0.0,0.0,0.0,0.0,465.9149029876303,4.428853706434452,14.299065785183585,0.3393316997007145,3.406935152482523,400.0,2.042799275941976,1.021399637970988,1
259,14,29,400.0,0.0,0.0,0.0,0.0,442.97740380321727,3.142833039148728,15.037133974638598,0.3523889565030723,2.660203061991574,400.0,1.6824904874988595,0.8412452437494298,1
260,14,30,400.0,0.0,0.0,0.0,0.0,263.66382833898183,3.703261894045897,12.942899896406834,0.357196170195028,3.613195134369617,400.0,2.1637937373798364,1.0818968686899182,1
261,14,31,161.26101353171418,0.0,0.0,0.0,0.0,230.77751210462307,1.5825313128318417,10.898960727453233,0.3375386686341862,2.050313144380425,161.26101353171418,1.3626952408243986,0.9711668603166924,1
262,15,3,281.7344917466864,0.0,0.0,0.0,0.0,15.066874342740164,4.4532830954976,12.758972470415756,0.4090530206818735,5.3717350441478375,281.7344917466864,3.0949205427557924,1.815909613037903,1
263,15,4,400.0,0.0,0.0,0.0,0.0,106.08009146037617,5.723844049428219,12.289228487955896,0.3816362033962691,6.047106726870036,400.0,3.405189566831287,1.7025947834156434,1
264,15,5,400.0,0.0,0.0,0.0,0.0,411.6918985614689,2.4209198609924885,11.665807587535758,0.3144759260705128,2.266456461297932,400.0,1.4477041567194788,0.7238520783597394,1
265,15,6,400.0,0.0,0.0,0.0,0.0,409.8448220035093,2.367268793304522,10.526810752387853,0.3002497033949226,2.235035578387236,400.0,1.4177674925885406,0.7088837462942703,1
266,15,7,400.0,0.0,0.0,0.0,0.0,368.8459292214196,3.8642638188241305,12.653441919220818,0.3343280292429044,3.363793829880923,400.0,2.016224944183366,1.008112472091683,1
267,15,8,400.0,0.0,0.0,0.0,0.0,391.32897215856354,5.052323275904125,16.85697492635151,0.3841172666270255,4.0923248793416835,400.0,2.4302797062978674,1.2151398531489337,1
268,15,9,400.0,0.0,0.0,0.0,0.0,382.10950994140467,2.801662652413377,15.61477291862867,0.3698336918281221,2.594331833544001,400.0,1.6669996086001226,0.8334998043000613,1
269,15,10,400.0,0.0,0.0,0.0,0.0,386.2309623262856,3.28256334990075,17.421079516410828,0.3921786321589512,2.910488048896984,400.0,1.847422656607443,0.9237113283037216,1
270,15,11,400.0,0.0,0.0,0.0,0.0,112.1905228438268,6.907761746999697,18.115694717182752,0.4546063141258581,7.06854213253878,400.0,3.988877380395248,1.994438690197624,1
271,15,12,400.0,0.0,0.0,0.0,0.0,321.7572338233958,5.400578534555756,16.181350634809125,0.387676103572355,4.639613885673198,400.0,2.707483046408954,1.353741523204477,1
272,15,13,400.0,0.0,0.0,0.0,0.0,2.7210509306398136,5.09204407031872,14.512602854798706,0.4344867060235223,6.075489840796626,400.0,3.4722316264218356,1.7361158132109178,1
273,15,14,400.0,0.0,0.0,0.0,0.0,52.788253460173614,2.926299330447673,11.816397505196912,0.3879104200205525,3.724412355959369,400.0,2.250116598000237,1.1250582990001186,1
274,15,15,400.0,0.0,0.0,0.0,0.0,174.62201725844662,3.1879174101897374,12.038900314770908,0.3635477122166551,3.51690575086268,400.0,2.122000587647995,1.0610002938239975,1
275,15,16,400.0,0.0,0.0,0.0,0.0,134.30996952740657,5.487870040646651,18.43345451825543,0.4537718739467328,5.672468113190247,400.0,3.2900059305418563,1.6450029652709282,1
276,15,17,400.0,0.0,0.0,0.0,0.0,136.41104290242194,8.049823379614148,18.552193711504053,0.4548280952459288,7.895825472085306,400.0,4.402740831288582,2.201370415644291,1
277,15,18,400.0,0.0,0.0,0.0,0.0,74.35566189045697,5.776566008551728,16.52562295031129,0.4429354968651929,6.290967178373243,400.0,3.588419086051814,1.794209543025907,1
278,15,19,400.0,0.0,0.0,0.0,0.0,44.784374162797626,6.471603361210866,16.656966334372235,0.4515768503818603,7.144374344197442,400.0,4.023764022480582,2.011882011240291,1
279,15,20,400.0,0.0,0.0,0.0,0.0,181.1159294839362,5.581252466226154,17.029530437038876,0.4258641359088637,5.490993157420007,400.0,3.171360714618867,1.5856803573094336,1
280,15,21,400.0,0.0,0.0,0.0,0.0,129.02734505885476,7.233892696485671,16.214219850754876,0.4266144279153047,7.237179411504043,400.0,4.045204133667326,2.022602066833663,1
281,15,22,400.0,0.0,0.0,0.0,0.0,429.323337330899,6.3193704117091904,14.118048368728722,0.342869285071025,4.7645399162327315,400.0,2.72513924318739,1.362569621593695,1
